Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5,PM10,2.29435,48.93032,28.0,m,urban,background,08/01/1986 00:00:00,,SAM-FR04002_5,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1374,08/01/1986 00:00:00,,automatic,OPC-CMC,,FIDAS200,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5029,BaP in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2012 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5029,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1620,01/01/2012 00:00:00,01/01/2021 00:00:00,active,,,,,LVSauto2.3,,HPLC-FLD,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,1.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5029,BaP in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2012 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5029,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2012 00:00:00,01/01/2021 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5406,Chrysene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,31/12/2016 00:00:00,SAM-FR04002_5406,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,31/12/2016 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5419,Dibenzo(ah)anthracene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5419,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1620,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,LVSauto2.3,,HPLC-FLD,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,1.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5419,Dibenzo(ah)anthracene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5419,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5606,Anthracene in PM10 (aerosol),2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,31/12/2016 00:00:00,SAM-FR04002_5606,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,31/12/2016 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5610,Benzo(a)anthracene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5610,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1620,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,LVSauto2.3,,HPLC-FLD,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,1.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5610,Benzo(a)anthracene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5610,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5617,Benzo(b)fluoranthene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5617,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1620,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,LVSauto2.3,,HPLC-FLD,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,1.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5617,Benzo(b)fluoranthene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5617,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5623,Benzo(ghi)perylene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5623,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1620,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,LVSauto2.3,,HPLC-FLD,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,1.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5623,Benzo(ghi)perylene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5623,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5626,Benzo(k)fluoranthene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5626,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1620,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,LVSauto2.3,,HPLC-FLD,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,1.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5626,Benzo(k)fluoranthene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5626,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5643,Fluoranthene in PM10 (aerosol),2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2015 00:00:00,SAM-FR04002_5643,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,01/01/2015 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5655,"Indeno-(1,2,3-cd)pyrene in PM",2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5655,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1620,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,LVSauto2.3,,HPLC-FLD,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,1.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5655,"Indeno-(1,2,3-cd)pyrene in PM",2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5655,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5712,Phenanthrene in PM10 (aerosol),2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,31/12/2016 00:00:00,SAM-FR04002_5712,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,31/12/2016 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5715,Pyrene in PM10 (aerosol),2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2015 00:00:00,SAM-FR04002_5715,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,01/01/2015 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5759,Benzo(j)fluoranthene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5759,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1620,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,LVSauto2.3,,HPLC-FLD,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,1.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_5759,Benzo(j)fluoranthene in PM10,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,01/01/2021 00:00:00,SAM-FR04002_5759,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4915,01/01/2013 00:00:00,01/01/2021 00:00:00,active,,,,,,,HPLC-FLD,,no,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,-999.0,ng.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,1.0,day,3.0,day,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_6001,PM2.5,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,,SAM-FR04002_6001,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1371,01/01/2013 00:00:00,,automatic,TEOM-FDMS,,TEOM1400FDMS-8500B-CB,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_6001,PM2.5,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,,SAM-FR04002_6001,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_1374,01/01/2013 00:00:00,,automatic,OPC-CMC,,FIDAS200,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_6001,PM2.5,2.29435,48.93032,28.0,m,urban,background,01/01/2013 00:00:00,,SAM-FR04002_6001,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_4,01/01/2013 00:00:00,,automatic,TEOM-FDMS,,undetermined,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_7,O3,2.29435,48.93032,28.0,m,urban,background,08/01/1986 00:00:00,03/01/2012 00:00:00,SAM-FR04002_7,4.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_21,08/01/1986 00:00:00,03/01/2012 00:00:00,automatic,UV-P,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,4.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_8,NO2,2.29435,48.93032,28.0,m,urban,background,08/01/1986 00:00:00,,SAM-FR04002_8,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_18,08/01/1986 00:00:00,,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_8,NO2,2.29435,48.93032,28.0,m,urban,background,08/01/1986 00:00:00,,SAM-FR04002_8,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_7520,08/01/1986 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR004A,AIRPARIF,UTC,FR04002,FR04002,GENNEVILLIERS,SPO-FR04002_9,NOX as NO2,2.29435,48.93032,28.0,m,urban,background,01/01/2020 00:00:00,,SAM-FR04002_9,3.0,m,,m,,,,,,,,0,,,,,GENNEVILLIERS,,,,,,,,,,SPP-FR_7520,01/01/2020 00:00:00,,automatic,chemi,,enrivoAC32M,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04004,FR04004,"""PARIS 18eme""",SPO-FR04004_00001_100,SO2,2.34667,48.89167,60.0,,urban,background,21/01/1986 00:00:00,31/12/2010 00:00:00,SPO_F-FR04004_00001_100_100,300.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_00000,21/01/1986 00:00:00,31/12/2010 00:00:00,automatic,UV-FL,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04004,FR04004,"""PARIS 18eme""",SPO-FR04004_00001_100,SO2,2.34667,48.89167,60.0,,urban,background,21/01/1986 00:00:00,31/12/2010 00:00:00,SPO_F-FR04004_00001_100_100,300.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_12000,21/01/1986 00:00:00,31/12/2010 00:00:00,automatic,UV-FL,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04004,FR04004,"""PARIS 18eme""",SPO-FR04004_00005_100,PM10,2.34667,48.89167,60.0,,urban,background,01/01/2007 00:00:00,,SPO_F-FR04004_00005_100_100,15.4,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_D9119D9119,01/01/2007 00:00:00,,automatic,other,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04004,FR04004,"""PARIS 18eme""",SPO-FR04004_00005_100,PM10,2.34667,48.89167,60.0,,urban,background,01/01/2007 00:00:00,,SPO_F-FR04004_00005_100_100,15.4,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_TEOM_00000,01/01/2007 00:00:00,,automatic,TEOM,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR004A,"""Association-AIRPARIF""",UTC+01,FR04004,FR04004,"""PARIS 18eme""",SPO-FR04004_00007_100,O3,2.34667,48.89167,60.0,,urban,background,08/04/1998 00:00:00,,SPO_F-FR04004_00007_100_100,15.4,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-P_00000,08/04/1998 00:00:00,,automatic,UV-P,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
